property_type,property,number_data_points,reference_value,mean_absolute_deviation,matched_ingredient_id,data_source
score,score,10,0.8172888,0.014275644444444489,360,kafoodle_pantry
score,score,40,0.8172214,0.014798112820512794,57,kafoodle_pantry
score,score,67,0.8405438955223881,0.03107700723654455,567,kafoodle_pantry
score,score,16,0.949457,0.0,565,kafoodle_pantry
score,score,10,0.8306837999999999,0.037625822222222105,227,kafoodle_pantry
score,score,27,0.9601499259259259,0.06437319658119663,138,kafoodle_pantry
score,score,89,0.926523011235955,0.06396123901940758,434,kafoodle_pantry
score,score,27,0.9299135185185184,0.05708605698005698,306,kafoodle_pantry
score,score,2,0.816056,0.0,344,kafoodle_pantry
score,score,67,0.9342028805970148,0.0409500841248304,1517,kafoodle_pantry
score,score,70,0.8927831714285714,0.04860488778467909,167,kafoodle_pantry
score,score,1,0.825864,0.0,514,kafoodle_pantry
score,score,162,0.8436769753086419,0.014700877540065962,126,kafoodle_pantry
score,score,55,0.8882725818181819,0.02026174141414145,145,kafoodle_pantry
score,score,34,0.8584315,0.01299196969696969,707,kafoodle_pantry
score,score,24,0.8637060000000001,0.009682956521739073,614,kafoodle_pantry
score,score,29,0.9164554137931035,0.016958295566502423,692,kafoodle_pantry
score,score,7,0.9121837142857142,0.04457838095238098,695,kafoodle_pantry
score,score,2,0.890148,0.0,476,kafoodle_pantry
score,score,176,0.8868368750000001,0.042382279999999994,343,kafoodle_pantry
score,score,4,0.88171375,0.061512166666666666,168,kafoodle_pantry
score,score,84,0.858757630952381,0.026708372346528984,33,kafoodle_pantry
score,score,1,0.882885,0.0,616,kafoodle_pantry
score,score,76,0.8793969868421052,0.03887724210526315,155,kafoodle_pantry
score,score,1,0.901532,0.0,1496,kafoodle_pantry
macro_nutrient,carbohydrate,3,17.0,0.25,146,kafoodle_pantry
macro_nutrient,energy,3,77.0,2.0,146,kafoodle_pantry
macro_nutrient,fat,3,0.1,0.0,146,kafoodle_pantry
macro_nutrient,fibre,3,2.2,0.30000000000000004,146,kafoodle_pantry
macro_nutrient,protein,3,2.0,0.09999999999999998,146,kafoodle_pantry
macro_nutrient,salt,3,0.0,0.005,146,kafoodle_pantry
macro_nutrient,saturated,3,0.0,0.05,146,kafoodle_pantry
macro_nutrient,sugar,3,0.8,0.0,146,kafoodle_pantry
macro_nutrient,carbohydrate,10,1.5,4.766666666666667,204,kafoodle_pantry
macro_nutrient,energy,11,13.0,35.1,204,kafoodle_pantry
macro_nutrient,fat,11,1.1,0.5599999999999999,204,kafoodle_pantry
macro_nutrient,fibre,11,0.3,0.15,204,kafoodle_pantry
macro_nutrient,protein,11,0.5,0.39,204,kafoodle_pantry
macro_nutrient,salt,11,0.1,0.03400000000000001,204,kafoodle_pantry
macro_nutrient,saturated,11,0.1,0.09000000000000001,204,kafoodle_pantry
macro_nutrient,sugar,10,0.1,1.711111111111111,204,kafoodle_pantry
macro_nutrient,carbohydrate,14,6.9,3.661538461538462,209,kafoodle_pantry
macro_nutrient,energy,14,621.5,15.923076923076923,209,kafoodle_pantry
macro_nutrient,fat,14,55.8,1.9999999999999998,209,kafoodle_pantry
macro_nutrient,fibre,13,7.4,1.491666666666667,209,kafoodle_pantry
macro_nutrient,protein,14,21.1,0.42307692307692324,209,kafoodle_pantry
macro_nutrient,salt,14,0.04,0.015384615384615385,209,kafoodle_pantry
macro_nutrient,saturated,14,4.4,0.2769230769230769,209,kafoodle_pantry
macro_nutrient,sugar,14,4.2,3.1846153846153844,209,kafoodle_pantry
macro_nutrient,carbohydrate,2,56.0,0.0,543,kafoodle_pantry
macro_nutrient,energy,2,359.0,0.0,543,kafoodle_pantry
macro_nutrient,fat,2,6.3,0.0,543,kafoodle_pantry
macro_nutrient,fibre,2,11.0,0.0,543,kafoodle_pantry
macro_nutrient,protein,2,14.2,0.0,543,kafoodle_pantry
macro_nutrient,salt,2,0.0015,0.003,543,kafoodle_pantry
macro_nutrient,saturated,2,1.9,0.0,543,kafoodle_pantry
macro_nutrient,sugar,2,1.6,0.0,543,kafoodle_pantry
macro_nutrient,carbohydrate,2,0.4,0.8,10,kafoodle_pantry
macro_nutrient,energy,1,239.0,0.0,10,kafoodle_pantry
macro_nutrient,fat,2,14.3,6.600000000000001,10,kafoodle_pantry
macro_nutrient,fibre,2,0.0,0.0,10,kafoodle_pantry
macro_nutrient,protein,2,23.05,5.899999999999999,10,kafoodle_pantry
macro_nutrient,salt,2,7.49,12.82,10,kafoodle_pantry
macro_nutrient,saturated,2,3.45,3.1,10,kafoodle_pantry
macro_nutrient,sugar,2,0.25,0.5,10,kafoodle_pantry
macro_nutrient,carbohydrate,33,3.1,9.534374999999999,260,kafoodle_pantry
macro_nutrient,energy,33,305.0,63.0625,260,kafoodle_pantry
macro_nutrient,fat,33,24.6,5.781249999999999,260,kafoodle_pantry
macro_nutrient,fibre,23,0.5,0.1590909090909091,260,kafoodle_pantry
macro_nutrient,protein,33,1.5,11.125,260,kafoodle_pantry
macro_nutrient,salt,33,1.8,4.9396875,260,kafoodle_pantry
macro_nutrient,saturated,33,20.9,1.193750000000001,260,kafoodle_pantry
macro_nutrient,sugar,33,0.2,0.065625,260,kafoodle_pantry
macro_nutrient,carbohydrate,27,11.0,14.96923076923077,398,kafoodle_pantry
macro_nutrient,energy,27,48.0,58.565384615384616,398,kafoodle_pantry
macro_nutrient,fat,27,0.4,0.2423076923076923,398,kafoodle_pantry
macro_nutrient,fibre,26,2.0,1.4355599999999997,398,kafoodle_pantry
macro_nutrient,protein,27,1.0,0.7692307692307693,398,kafoodle_pantry
macro_nutrient,salt,27,0.0,0.1461923076923077,398,kafoodle_pantry
macro_nutrient,saturated,27,0.0,0.0,398,kafoodle_pantry
macro_nutrient,sugar,27,9.0,12.903846153846153,398,kafoodle_pantry
macro_nutrient,carbohydrate,8,16.1,3.8000000000000007,364,kafoodle_pantry
macro_nutrient,energy,8,63.0,16.857142857142858,364,kafoodle_pantry
macro_nutrient,fat,8,0.1,0.04285714285714286,364,kafoodle_pantry
macro_nutrient,fibre,8,0.8,0.5571428571428572,364,kafoodle_pantry
macro_nutrient,protein,8,0.4,0.17142857142857143,364,kafoodle_pantry
macro_nutrient,salt,8,0.03,0.22285714285714286,364,kafoodle_pantry
macro_nutrient,saturated,8,0.0,0.042857142857142864,364,kafoodle_pantry
macro_nutrient,sugar,8,16.1,4.385714285714286,364,kafoodle_pantry
macro_nutrient,carbohydrate,16,78.0,7.800000000000001,1455,kafoodle_pantry
macro_nutrient,energy,16,349.0,35.43097514666667,1455,kafoodle_pantry
macro_nutrient,fat,16,0.6,0.16,1455,kafoodle_pantry
macro_nutrient,fibre,15,1.4,0.2928571428571428,1455,kafoodle_pantry
macro_nutrient,protein,16,7.4,1.1466666666666667,1455,kafoodle_pantry
macro_nutrient,salt,15,0.005,0.013571428571428571,1455,kafoodle_pantry
macro_nutrient,saturated,16,0.1,0.04666666666666667,1455,kafoodle_pantry
macro_nutrient,sugar,16,0.3,0.2866666666666667,1455,kafoodle_pantry
macro_nutrient,carbohydrate,46,10.51,5.544888888888888,163,kafoodle_pantry
macro_nutrient,energy,47,50.0,31.04668192173913,163,kafoodle_pantry
macro_nutrient,fat,47,0.2,1.808695652173913,163,kafoodle_pantry
macro_nutrient,fibre,43,3.5,2.0976190476190477,163,kafoodle_pantry
macro_nutrient,protein,47,2.8,1.9165217391304348,163,kafoodle_pantry
macro_nutrient,salt,43,0.07,0.28648809523809526,163,kafoodle_pantry
macro_nutrient,saturated,44,0.04,0.22930232558139532,163,kafoodle_pantry
macro_nutrient,sugar,45,1.3,5.267727272727273,163,kafoodle_pantry
macro_nutrient,carbohydrate,59,2.2,0.21551724137931033,117,kafoodle_pantry
macro_nutrient,energy,59,16.0,8.172413793103448,117,kafoodle_pantry
macro_nutrient,fat,59,0.4,1.743103448275862,117,kafoodle_pantry
macro_nutrient,fibre,57,2.0,0.47250000000000003,117,kafoodle_pantry
macro_nutrient,protein,59,0.9,0.027586206896551727,117,kafoodle_pantry
macro_nutrient,salt,58,0.01,0.056929824561403504,117,kafoodle_pantry
macro_nutrient,saturated,59,0.1,0.10689655172413792,117,kafoodle_pantry
macro_nutrient,sugar,59,2.0,0.07586206896551725,117,kafoodle_pantry
macro_nutrient,carbohydrate,1,0.0,0.0,550,kafoodle_pantry
macro_nutrient,energy,1,828.0,0.0,550,kafoodle_pantry
macro_nutrient,fat,1,92.0,0.0,550,kafoodle_pantry
macro_nutrient,fibre,1,0.0,0.0,550,kafoodle_pantry
macro_nutrient,protein,1,0.0,0.0,550,kafoodle_pantry
macro_nutrient,salt,1,0.0,0.0,550,kafoodle_pantry
macro_nutrient,saturated,1,16.0,0.0,550,kafoodle_pantry
macro_nutrient,sugar,1,0.0,0.0,550,kafoodle_pantry
macro_nutrient,carbohydrate,119,8.5,5.165847457627118,442,kafoodle_pantry
macro_nutrient,energy,119,160.0,19.059322033898304,442,kafoodle_pantry
macro_nutrient,fat,119,14.7,2.1759322033898303,442,kafoodle_pantry
macro_nutrient,fibre,108,6.5,1.8108411214953273,442,kafoodle_pantry
macro_nutrient,protein,119,2.0,0.3185593220338983,442,kafoodle_pantry
macro_nutrient,salt,118,0.02,0.05354700854700855,442,kafoodle_pantry
macro_nutrient,saturated,119,2.13,1.1586440677966099,442,kafoodle_pantry
macro_nutrient,sugar,119,0.66,0.1894915254237288,442,kafoodle_pantry
macro_nutrient,carbohydrate,69,20.3,2.9632352941176467,443,kafoodle_pantry
macro_nutrient,energy,69,89.0,25.63235294117647,443,kafoodle_pantry
macro_nutrient,fat,69,0.2,0.1014705882352941,443,kafoodle_pantry
macro_nutrient,fibre,68,1.1,0.49552238805970156,443,kafoodle_pantry
macro_nutrient,protein,69,1.2,0.14705882352941171,443,kafoodle_pantry
macro_nutrient,salt,68,0.0,0.0029850746268656717,443,kafoodle_pantry
macro_nutrient,saturated,69,0.1,0.03735294117647059,443,kafoodle_pantry
macro_nutrient,sugar,69,18.1,2.780882352941176,443,kafoodle_pantry
macro_nutrient,carbohydrate,13,0.1,0.0,323,kafoodle_pantry
macro_nutrient,energy,13,131.0,0.0,323,kafoodle_pantry
macro_nutrient,fat,13,9.0,0.0,323,kafoodle_pantry
macro_nutrient,fibre,13,0.0,0.0,323,kafoodle_pantry
macro_nutrient,protein,13,12.6,0.09999999999999994,323,kafoodle_pantry
macro_nutrient,salt,13,0.38,0.0,323,kafoodle_pantry
macro_nutrient,saturated,13,2.5,0.08333333333333333,323,kafoodle_pantry
macro_nutrient,sugar,13,0.1,0.0,323,kafoodle_pantry
macro_nutrient,carbohydrate,95,5.0,5.542340425531915,650,kafoodle_pantry
macro_nutrient,energy,95,40.0,60.808510638297875,650,kafoodle_pantry
macro_nutrient,fat,95,0.8,3.0172340425531914,650,kafoodle_pantry
macro_nutrient,fibre,79,1.6,12.06025641025641,650,kafoodle_pantry
macro_nutrient,protein,95,3.1,4.19595744680851,650,kafoodle_pantry
macro_nutrient,salt,93,0.02,0.08445652173913044,650,kafoodle_pantry
macro_nutrient,saturated,95,0.1,0.2812765957446809,650,kafoodle_pantry
macro_nutrient,sugar,95,0.4,1.963617021276596,650,kafoodle_pantry
macro_nutrient,carbohydrate,290,77.6,15.64878892733564,1456,kafoodle_pantry
macro_nutrient,energy,290,351.0,63.04498269896194,1456,kafoodle_pantry
macro_nutrient,fat,290,0.8,0.7626297577854672,1456,kafoodle_pantry
macro_nutrient,fibre,287,1.2,0.9377622377622378,1456,kafoodle_pantry
macro_nutrient,protein,290,7.9,1.7003460207612455,1456,kafoodle_pantry
macro_nutrient,salt,286,0.01,0.08183157894736842,1456,kafoodle_pantry
macro_nutrient,saturated,289,0.2,0.27020833333333333,1456,kafoodle_pantry
macro_nutrient,sugar,289,0.5,0.32677083333333334,1456,kafoodle_pantry
macro_nutrient,carbohydrate,322,0.0,0.5034267912772585,54,kafoodle_pantry
macro_nutrient,energy,322,198.0,56.15698466752917,54,kafoodle_pantry
macro_nutrient,fat,322,12.0,6.640186915887851,54,kafoodle_pantry
macro_nutrient,fibre,317,0.0,0.06424050632911392,54,kafoodle_pantry
macro_nutrient,protein,322,20.7,2.277570093457944,54,kafoodle_pantry
macro_nutrient,salt,318,0.15,1.3858990536277602,54,kafoodle_pantry
macro_nutrient,saturated,321,4.6,3.00225,54,kafoodle_pantry
macro_nutrient,sugar,321,0.0,0.11812500000000001,54,kafoodle_pantry
macro_nutrient,carbohydrate,42,9.5,1.324390243902439,1502,kafoodle_pantry
macro_nutrient,energy,42,46.0,5.170731707317073,1502,kafoodle_pantry
macro_nutrient,fat,42,0.1,0.03170731707317073,1502,kafoodle_pantry
macro_nutrient,fibre,40,0.0,0.9076923076923077,1502,kafoodle_pantry
macro_nutrient,protein,42,2.3,3.7170731707317075,1502,kafoodle_pantry
macro_nutrient,salt,39,0.23,0.05868421052631579,1502,kafoodle_pantry
macro_nutrient,saturated,42,0.0,0.014634146341463417,1502,kafoodle_pantry
macro_nutrient,sugar,42,8.8,1.1731707317073174,1502,kafoodle_pantry
macro_nutrient,carbohydrate,57,20.8,25.238750000000003,510,kafoodle_pantry
macro_nutrient,energy,57,123.0,115.03571428571429,510,kafoodle_pantry
macro_nutrient,fat,57,1.3,5.097499999999999,510,kafoodle_pantry
macro_nutrient,fibre,57,3.52,7.1364285714285725,510,kafoodle_pantry
macro_nutrient,protein,57,8.2,7.795892857142857,510,kafoodle_pantry
macro_nutrient,salt,57,0.04,0.22892857142857143,510,kafoodle_pantry
macro_nutrient,saturated,57,0.25,0.05914285714285713,510,kafoodle_pantry
macro_nutrient,sugar,57,2.0,8.801428571428572,510,kafoodle_pantry
macro_nutrient,carbohydrate,12,3.2,3.409090909090909,470,kafoodle_pantry
macro_nutrient,energy,12,217.0,42.81818181818182,470,kafoodle_pantry
macro_nutrient,fat,12,20.35,7.736363636363635,470,kafoodle_pantry
macro_nutrient,fibre,12,2.4,0.7,470,kafoodle_pantry
macro_nutrient,protein,12,1.0,3.6545454545454548,470,kafoodle_pantry
macro_nutrient,salt,12,2.0,0.45454545454545453,470,kafoodle_pantry
macro_nutrient,saturated,12,2.4,0.7181818181818183,470,kafoodle_pantry
macro_nutrient,sugar,12,0.4,0.24545454545454548,470,kafoodle_pantry
macro_nutrient,carbohydrate,23,16.3,15.368181818181817,124,kafoodle_pantry
macro_nutrient,energy,23,110.0,71.90495867727273,124,kafoodle_pantry
macro_nutrient,fat,23,0.6,0.26818181818181813,124,kafoodle_pantry
macro_nutrient,fibre,23,1.4,3.3909090909090907,124,kafoodle_pantry
macro_nutrient,protein,23,7.9,3.3545454545454545,124,kafoodle_pantry
macro_nutrient,salt,23,0.01,0.020136363636363636,124,kafoodle_pantry
macro_nutrient,saturated,23,0.1,0.06227272727272728,124,kafoodle_pantry
macro_nutrient,sugar,23,1.6,14.368181818181819,124,kafoodle_pantry
macro_nutrient,carbohydrate,38,17.0,0.9324324324324328,421,kafoodle_pantry
macro_nutrient,energy,38,68.0,2.4594594594594597,421,kafoodle_pantry
macro_nutrient,fat,38,0.1,0.04648648648648649,421,kafoodle_pantry
macro_nutrient,fibre,37,0.7,0.3138888888888889,421,kafoodle_pantry
macro_nutrient,protein,38,0.6,0.10108108108108106,421,kafoodle_pantry
macro_nutrient,salt,37,0.01,0.044444444444444446,421,kafoodle_pantry
macro_nutrient,saturated,38,0.0,0.02837837837837838,421,kafoodle_pantry
macro_nutrient,sugar,38,15.5,0.581081081081081,421,kafoodle_pantry
macro_nutrient,carbohydrate,91,42.4,8.866,705,kafoodle_pantry
macro_nutrient,energy,91,280.0,28.545448480985765,705,kafoodle_pantry
macro_nutrient,fat,91,3.3,1.51,705,kafoodle_pantry
macro_nutrient,fibre,89,26.2,3.7443181818181817,705,kafoodle_pantry
macro_nutrient,protein,91,10.4,5.102555555555556,705,kafoodle_pantry
macro_nutrient,salt,91,0.1,0.14344444444444446,705,kafoodle_pantry
macro_nutrient,saturated,91,1.0,0.21333333333333332,705,kafoodle_pantry
macro_nutrient,sugar,91,0.6,0.14044444444444446,705,kafoodle_pantry
macro_nutrient,carbohydrate,37,2.8,2.9727777777777775,471,kafoodle_pantry
macro_nutrient,energy,37,156.0,64.38888888888889,471,kafoodle_pantry
macro_nutrient,fat,37,15.47,6.0408333333333335,471,kafoodle_pantry
macro_nutrient,fibre,34,2.95,1.2103030303030302,471,kafoodle_pantry
macro_nutrient,protein,37,1.0,0.22999999999999998,471,kafoodle_pantry
macro_nutrient,salt,37,3.0,0.9622222222222222,471,kafoodle_pantry
macro_nutrient,saturated,37,2.2,0.7755555555555556,471,kafoodle_pantry
macro_nutrient,sugar,36,0.1,0.42000000000000004,471,kafoodle_pantry
macro_nutrient,carbohydrate,20,69.0,3.9894736842105254,1457,kafoodle_pantry
macro_nutrient,energy,20,341.0,15.052631578947368,1457,kafoodle_pantry
macro_nutrient,fat,20,1.4,0.5631578947368422,1457,kafoodle_pantry
macro_nutrient,fibre,7,1.0,4.95,1457,kafoodle_pantry
macro_nutrient,protein,20,13.0,2.7315789473684213,1457,kafoodle_pantry
macro_nutrient,salt,20,0.01,0.002105263157894737,1457,kafoodle_pantry
macro_nutrient,saturated,20,0.4,0.16842105263157894,1457,kafoodle_pantry
macro_nutrient,sugar,19,1.4,0.2944444444444444,1457,kafoodle_pantry
macro_nutrient,carbohydrate,24,0.0,1.5999999999999999,610,kafoodle_pantry
macro_nutrient,energy,24,900.0,141.96188891304348,610,kafoodle_pantry
macro_nutrient,fat,24,100.0,16.778260869565216,610,kafoodle_pantry
macro_nutrient,fibre,24,0.0,0.4652173913043478,610,kafoodle_pantry
macro_nutrient,protein,24,0.0,0.8521739130434783,610,kafoodle_pantry
macro_nutrient,salt,24,0.0,0.06739130434782609,610,kafoodle_pantry
macro_nutrient,saturated,24,13.8,2.0913043478260875,610,kafoodle_pantry
macro_nutrient,sugar,24,0.0,0.6869565217391305,610,kafoodle_pantry
macro_nutrient,carbohydrate,34,5.1,0.41636363636363644,400,kafoodle_pantry
macro_nutrient,energy,34,32.0,6.883249319090909,400,kafoodle_pantry
macro_nutrient,fat,34,0.2,0.12121212121212122,400,kafoodle_pantry
macro_nutrient,fibre,31,3.1,1.5399999999999998,400,kafoodle_pantry
macro_nutrient,protein,34,0.9,0.08484848484848485,400,kafoodle_pantry
macro_nutrient,salt,32,0.0,0.0035483870967741938,400,kafoodle_pantry
macro_nutrient,saturated,33,0.0,0.018750000000000003,400,kafoodle_pantry
macro_nutrient,sugar,34,5.1,0.41515151515151516,400,kafoodle_pantry
macro_nutrient,carbohydrate,67,9.1,7.795454545454546,402,kafoodle_pantry
macro_nutrient,energy,67,43.0,33.2969696969697,402,kafoodle_pantry
macro_nutrient,fat,67,0.2,0.1487878787878788,402,kafoodle_pantry
macro_nutrient,fibre,64,2.4,1.2428571428571429,402,kafoodle_pantry
macro_nutrient,protein,67,0.9,0.30303030303030304,402,kafoodle_pantry
macro_nutrient,salt,65,0.01,0.0571875,402,kafoodle_pantry
macro_nutrient,saturated,66,0.0,0.03538461538461539,402,kafoodle_pantry
macro_nutrient,sugar,67,9.1,5.831818181818181,402,kafoodle_pantry
macro_nutrient,carbohydrate,3,0.5,0.25,642,kafoodle_pantry
macro_nutrient,energy,3,185.0,31.5,642,kafoodle_pantry
macro_nutrient,fat,3,13.0,4.835,642,kafoodle_pantry
